54.746781,80.017389
54.967763,79.973655
57.606025,92.149826
58.256515,140.079601
54.875449,80.080204
54.522830,80.091569
26.974362,63.023432
27.258644,63.239951
34.274893,56.159622
33.859089,56.613839
29.326175,61.755511
27.084405,62.886038
27.168527,63.161760
26.523747,62.592169
27.036080,63.251129
27.636387,62.953927
27.925137,62.814081
27.160999,63.094363
44.230531,46.376303
27.540272,62.552959
44.021171,45.513378
42.504333,63.295070
32.596865,63.083501
39.570128,62.655266
61.754600,75.749317
76.635600,62.652281
71.553532,63.460396
61.523370,75.975839
26.952884,62.545974
40.538553,48.505015
41.048676,49.387021
40.674903,17.125066
43.132500,30.326146
39.042833,50.953033
46.543262,21.758083
42.007689,24.781279
41.271833,16.769764
42.250770,24.541541
52.791617,28.974877
52.654729,29.329451
39.125657,50.668005
43.775629,46.131607
41.219817,49.124958
41.939961,24.970700
44.375164,19.924968
41.631806,25.255599
41.254887,17.010558
41.672195,25.470046
40.848233,16.911798
53.235650,29.125851
41.499485,17.143660
41.263910,20.587610
42.025749,25.336252
40.841643,16.976653
52.833003,29.111826
42.077621,24.680640
70.924461,40.648385
70.780828,41.095103
70.902620,41.337558
70.178726,43.900838
77.750695,52.391695
69.282729,63.200909
71.934684,63.144797
62.079826,76.246597
55.453329,80.192878
59.829828,88.006954
56.893726,88.343057
56.666181,87.538139
57.569806,90.208448
57.502004,92.067106
54.948267,79.817923
54.671537,80.044858
56.616032,88.498813
54.468043,77.960141
57.941959,92.456125
27.625726,63.250430
27.135902,62.833533
26.950528,62.624191
57.756337,91.546424
58.287930,90.276586
57.644104,89.891450
57.978062,91.953966
58.046512,90.361590
57.681581,92.373642
54.795018,79.637383
71.594013,62.530568
62.056523,76.353713
86.715625,59.623155
78.475195,51.877079
77.004815,63.370705
77.757259,52.176054
86.656468,60.487589
81.442975,56.446902
77.616102,51.605450
79.126188,53.498125
85.637086,60.223747
77.105665,15.538352
77.606693,14.650080
41.041251,16.680963
64.500968,27.263588
41.886633,24.643207
74.874644,22.624922
76.083164,15.544978
77.937644,15.219433
77.628479,15.395562
78.369247,15.137444
78.054789,14.798799
77.669369,15.026208
67.599946,24.109156
65.107983,27.108768
52.713187,29.479521
43.040983,30.146788
41.342217,16.813012
40.755066,16.891400
38.614848,14.604788
55.810439,31.719503
52.647871,29.109689
44.182644,33.969211
42.522746,29.950840
44.029913,33.562544
38.803614,14.962359
53.037924,28.712829
42.667104,30.144240
40.947482,16.728337
49.171976,25.294026
52.981964,28.998263
40.812837,16.580380
77.503823,14.670631
75.715499,15.852292
78.340993,14.839165
78.370677,14.783417
77.219050,15.803257
77.961739,15.235728
78.282817,15.300361
78.439974,15.364700
76.749558,15.621740
52.961445,29.226237
44.253610,34.000525
77.573250,52.471034
57.848511,89.957717
58.174281,89.663816
54.662797,79.650021
