54.888588,72.966415
49.192818,81.999352
43.754308,58.688190
54.426732,71.776542
70.296972,44.452567
54.906167,72.729404
36.104176,33.141161
53.003718,68.831001
43.341189,68.062734
70.354762,36.578245
64.896558,55.468527
28.542615,37.341637
75.134706,34.044950
79.391577,18.002783
56.620173,54.413245
29.351116,34.450703
52.663705,68.798767
54.880069,73.281179
72.971932,21.263758
43.165979,53.063335
54.662148,59.331703
53.675137,57.077314
61.469883,61.983582
19.121984,23.314570
54.929629,55.409845
55.286752,55.373983
43.097901,59.868147
70.308975,43.767771
81.220386,21.766446
56.263268,56.211961
69.710314,44.352548
81.494351,14.998991
66.657895,32.890208
26.919587,15.932426
80.232900,24.990143
73.718856,25.818484
68.083671,49.312390
17.384414,19.037312
45.198281,73.871120
41.798692,24.559382
43.458938,58.806361
57.526379,59.783991
69.235131,43.824169
33.198870,41.896100
28.885494,19.633762
18.023007,21.374777
18.745217,23.053318
17.294308,19.282537
18.839663,22.673697
33.557327,42.335506
54.711780,73.226170
44.831598,55.662909
29.199859,17.277955
56.794840,54.095551
54.915040,72.510651
70.071550,36.589915
50.588465,68.233000
76.643863,24.879438
58.460490,64.330156
61.997851,61.283662
65.860866,32.610118
44.859973,74.393365
68.791337,43.920962
69.617039,36.658790
42.150762,49.833756
55.015907,73.371012
41.715901,68.226191
72.158404,38.733472
45.691958,50.348473
70.957943,33.925240
76.644138,25.141038
43.621500,69.743401
59.693444,61.290571
44.086685,69.794089
50.442589,82.757348
56.985618,62.953640
48.004513,71.990209
41.031214,49.769252
51.583710,187.776368
50.807132,206.851542
45.274309,73.725747
60.313596,50.149927
28.313273,36.606814
54.323154,57.365130
73.520932,26.884994
57.693169,64.187222
53.946729,77.395994
42.948299,67.503076
62.017611,60.533285
42.850989,59.301969
59.970156,63.112060
82.386498,19.897745
83.834151,16.312792
77.063778,25.008813
54.928729,74.924151
41.516352,68.024950
67.476074,15.317814
68.634489,44.043661
75.257780,33.774327
64.198018,42.351003
75.764351,31.118894
65.375133,44.206155
43.043212,58.547296
44.963242,73.972720
65.564862,16.170039
81.693786,20.107722
43.069242,52.945610
21.128788,25.076833
27.191316,15.927432
74.040427,25.730236
59.557731,33.445731
63.551321,36.574036
34.208072,15.476022
24.967133,15.431578
50.787390,16.511416
70.196203,44.017735
76.467127,24.056692
18.787340,23.082512
81.794365,14.927789
53.883829,72.456246
62.281428,50.147718
45.336516,25.130498
69.968783,35.357814
56.722003,49.637537
43.366938,24.381212
20.456586,14.877728
58.296507,64.053492
73.218460,20.735049
57.459875,50.157476
63.657168,36.526039
59.879057,60.938700
43.267079,68.274802
82.778789,17.388795
45.252668,74.173034
69.777103,35.448440
48.638890,78.454617
35.970509,15.120084
64.488476,36.885637
57.970388,63.886346
53.380781,73.045389
69.621956,44.105385
45.427713,67.578094
